	entrez	symbol	PCA.PC1	PCA.PC2	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_1
ENSG00000004455	204	AK2	0.00140223684374282	6.11538749769171e-05	11299.0001871507	12388.031036514
ENSG00000004468	952	CD38	-0.0245171946615339	-0.000584828020559535	5900.12694478759	1120.16572894906
ENSG00000004478	2288	FKBP4	0.00195682633859839	0.0104808638606913	11144.1812519015	12671.0850091303
ENSG00000004487	23028	KDM1A	-5.06117289271466e-05	0.0104423809978315	20085.1056154373	20018.732074327
ENSG00000004534	10180	RBM6	-0.00563132887794415	-0.000240382724744459	19298.0924348412	13346.4693917101
ENSG00000004660	84254	CAMKK1	0.00534541882087338	0.0104111174504714	1767.48078370811	2542.7648444195
ENSG00000004700	5965	RECQL	0.00468973061212093	-7.10588095773173e-05	4479.87399546231	6113.53444934865
ENSG00000004766	55610	VPS50	0.00044787717431741	0.0104398913497868	3359.74396183561	3461.9780947966
ENSG00000004776	126393	HSPB6	-0.00875726423928563	0.0104674557238815	343.593268460103	158.379121465003
ENSG00000004777	115703	ARHGAP33	-0.00883455952603332	3.9066167365909e-05	10351.7996944097	5782.49925298749
ENSG00000004779	4706	NDUFAB1	0.000197506698027931	0.0104464482516557	5172.45110049112	5240.62566728301
ENSG00000004799	5166	PDK4	-0.00277171655230371	3.4669235725282e-05	18.0252345492418	8.65453370794343
ENSG00000004838	51364	ZMYND10	-0.0196370107790579	0.000450298727488886	10477.4329144207	2848.85107294913
ENSG00000004846	340273	ABCB5	0.0101160948086301	0.00526641850291764	24.1719658453151	103.177375640855
ENSG00000004848	170302	ARX	-0.0131305450566213	-0.00534901562346282	271.240644405523	71.8586996529164
ENSG00000004864	10165	SLC25A13	0.00136591653991865	-1.35632497851042e-05	5699.14220296284	6238.03139734216
ENSG00000004866	7982	ST7	0.000475416206170515	-8.32440430650007e-06	2255.29531374032	2329.18499320078
ENSG00000004897	996	CDC27	-8.25904636627736e-05	-0.0104452350729304	9356.18285112728	9305.50261632714
ENSG00000004948	799	CALCR	0.000564561465245563	-0.00522629079326172	46.2353235640415	50.2213420607677
ENSG00000004961	3052	HCCS	0.00479184037536803	7.28022525673778e-05	3017.23509027139	4156.85109868979
ENSG00000004975	1856	DVL2	0.00173812922991543	-8.395586959976e-05	10731.7445058982	12028.7891618229
ENSG00000005007	5976	UPF1	0.00139464420281178	-1.89962065502727e-05	26179.8337002246	28676.6457188595
ENSG00000005020	8935	SKAP2	0.00042522809600532	1.16713817182133e-06	7476.83368082205	7689.3816893997
ENSG00000005022	292	SLC25A5	-0.000841951900932685	0.0104390649881561	15906.7818063983	15053.3682371682
ENSG00000005059	55013	MCUB	0.00352551789157242	-0.000177227650623443	7729.72079631107	9748.4598714046
ENSG00000005073	3207	HOXA11	0.00828537748194733	0.0046336106014501	1.99205090373469	28.1117314296594
ENSG00000005075	5439	POLR2J	-0.00251947130030487	0.0104299723695544	7299.09992436689	6180.47984922099
ENSG00000005100	56919	DHX33	-0.000705457279303704	1.10366227836743e-05	4913.4042538349	4688.5578327938
ENSG00000005108	221981	THSD7A	0.00322254790187735	0.0103230774255741	769.70560559812	971.005010960291
ENSG00000005156	3980	LIG3	0.00123258988870554	-0.0104721491898016	5358.9085192561	5814.63853843236
ENSG00000005175	79657	RPAP3	0.000348173205327624	-4.65679064014337e-06	4638.48329338695	4747.01634290508
ENSG00000005187	6296	ACSM3	4.81566872705404e-05	-0.00522041290673816	23.361202139955	23.5861149909583
ENSG00000005189	81691	REXO5	-0.00378352302885483	6.28494193715533e-05	552.625231063345	412.467595012636
ENSG00000005194	57019	CIAPIN1	0.00362453368904974	-0.000195953453302354	6304.04397725761	8007.10705415456
ENSG00000005206	56928	SPPL2B	-0.00453143403847069	0.010484129455839	17995.7780409144	13374.4809172902
ENSG00000005238	80256	ATOSB	0.00801711990791241	-0.000210816510110289	10042.1756520939	16988.3156708604
ENSG00000005243	51226	COPZ2	0.0167815869804118	-0.0103532904418836	881.139662053691	2814.10553489409
ENSG00000005249	5577	PRKAR2B	0.00960523336081882	0.00993184810569893	6512.91071099991	12254.1468080018
ENSG00000005302	10943	MSL3	-0.0037380631393292	5.42520748795586e-05	5206.52171269636	4061.21325652736
ENSG00000005339	1387	CREBBP	-1.04005856048809e-05	5.4780128310255e-08	18978.7843007012	18965.8754900703
ENSG00000005379	9256	TSPOAP1	-0.00717411999382309	0.0104943965096942	2489.42522813728	1525.04600543505
ENSG00000005421	5444	PON1	-0.00226381567342446	0.00516011914984635	9.7573191671623	4.30446101848842
ENSG00000005436	6936	GCFC2	-0.000642559075892867	0.0104421489462575	1755.56524251973	1679.7569971068
ENSG00000005448	84058	WDR54	-0.0077802578157288	0.000166021306583699	4933.33188101259	2934.79241802566
ENSG00000005469	54677	CROT	-0.00246768881532231	0.0104201792999563	5793.41566469788	4919.42001912032
ENSG00000005471	5244	ABCB4	0.00600135570561911	0.0106134110842293	1195.70055167586	1812.39608609586
ENSG00000005483	55904	KMT2E	0.00191498486508625	-0.010478824284982	15378.3281480052	17432.5443845321
ENSG00000005486	57414	RHBDD2	-0.0037531279604713	-0.0103859064664772	33515.2294777841	26230.4807604774
ENSG00000005513	30812	SOX8	-0.00327936818523629	-3.24960140011363e-05	4410.23333675581	3544.00749496339
ENSG00000005700	25998	IBTK	0.00274613628064967	-0.0104728391019778	9282.24106760235	11117.8405353199
ENSG00000005801	7748	ZNF195	-0.000882145317201361	0.0104466663406798	3119.95637685504	2940.49303639551
ENSG00000005810	23077	MYCBP2	0.00139909403375065	-1.98377556589879e-05	10340.4497055709	11335.541039076
ENSG00000005812	26224	FBXL3	-0.000140029950630477	-4.1123763762489e-06	10371.0128418134	10276.0387655026
ENSG00000005882	5164	PDK2	0.00101872016616035	-2.94876960907912e-05	8674.61326417852	9275.93836745182
ENSG00000005884	3675	ITGA3	0.00438446116975424	-1.33264528494028e-05	54829.9662386836	72969.3936812473
ENSG00000005889	7543	ZFX	0.000927935730413813	-1.23186031438268e-05	4503.22514558808	4789.60906965342
ENSG00000005893	3920	LAMP2	-0.00470617439558162	0.00023734064072146	59955.7902988728	44111.6388061308
ENSG00000005961	3674	ITGA2B	-0.00994837147447671	-0.0101932980378944	285.091871760863	111.353578072646
ENSG00000005981	51666	ASB4	-0.00640708539010666	0.000232671825253556	21.7060549795282	2.76420565858643
ENSG00000006007	51573	GDE1	0.000195562347933456	0.0104366177162703	15673.3551240138	15875.3723775946
ENSG00000006015	55049	REX1BD	0.000124396446028009	-0.0104461368655375	4306.61448951484	4342.41096934283
ENSG00000006016	9244	CRLF1	0.0383317102271088	-0.000722388154077261	593.887136821597	8244.67259251462
ENSG00000006025	114881	OSBPL7	0.00234783309518493	-0.0104790982615723	2756.91143651577	3227.99270303985
ENSG00000006042	26022	TMEM98	-0.00309533675443044	-0.0103471355143472	9293.65548987965	7580.14540959837
ENSG00000006047	51087	YBX2	-0.0010682980195933	-0.00522343296640946	65.5107543185794	56.7998344501537
ENSG00000006062	9020	MAP3K14	-0.0131657347198507	-0.000120856782206784	4864.79097477691	2009.5806892193
ENSG00000006071	6833	ABCC8	-0.00604705984031058	0.000164584029400661	48.6606904052552	16.11156753985
ENSG00000006116	10368	CACNG3	-0.0103157709200043	0.00521435170275771	39.6177295473323	1.96881549980827
ENSG00000006118	54972	TMEM132A	-0.0107972445266062	-0.011011791684618	116958.785543081	57872.1142800067
ENSG00000006125	163	AP2B1	-0.00244230007380342	-2.76297926392653e-05	92083.6020917855	78536.0689169341
ENSG00000006128	6863	TAC1	0.00108402775098562	-0.00522254942052585	9.89108394841347	13.3453523080423
ENSG00000006194	10127	ZNF263	0.00137098092281815	-1.4521022557556e-05	4890.3446152185	5355.82398804624
ENSG00000006210	6376	CX3CL1	0.000717615890681656	-0.010456343641844	8581.2113667683	8996.16670659785
ENSG00000006282	64847	SPATA20	-0.000477369532456518	0.0104517014065434	8810.03926073142	8537.54606239467
ENSG00000006283	8913	CACNA1G	0.0223751703364574	-0.0003154496927456	323.669697540921	1687.37760794228
ENSG00000006327	51330	TNFRSF12A	0.00485065345274178	6.1679561947302e-05	19169.4172663752	26321.8002920238
ENSG00000006377	1750	DLX6	-0.00379058199093221	-9.89875879508222e-05	17.3370005577454	5.71033032330215
ENSG00000006432	4293	MAP3K9	0.00547373521152145	-5.61572516218538e-05	2692.20647955399	3885.68821873316
ENSG00000006451	5898	RALA	0.0014851292341769	-0.0103975302699874	8730.4679591056	9626.36268681866
ENSG00000006453	55971	BAIAP2L1	-0.0011813088598025	-2.13496336026012e-05	41.9684600905743	34.6927191719146
ENSG00000006459	80853	KDM7A	0.00180359550601075	-1.47508119981293e-05	1781.53569150449	2015.3315014239
ENSG00000006468	2115	ETV1	0.00270998163910807	-2.29939694308709e-05	2768.6352671456	3321.26954717305
ENSG00000006530	55750	AGK	-0.0020821706561307	-9.5737231916869e-05	5193.36781853897	4522.89281651691
ENSG00000006534	221	ALDH3B1	-0.00313803891088574	-0.0103390597105248	10110.0408841793	8224.4025471861
ENSG00000006576	57157	PHTF2	0.0162532075131215	-0.0102533636635699	2944.42600828419	8662.44963474668
ENSG00000006606	10344	CCL26	0.0108120887372998	0.00513479258759868	6.11992791479964	59.8046259850403
ENSG00000006607	9855	FARP2	0.00222376949966685	-1.26278453047815e-05	6296.59109707021	7292.30837641099
ENSG00000006625	79017	GGCT	-0.00294571896087097	6.75764571131818e-05	3716.06689051863	3050.90713757785
ENSG00000006634	10926	DBF4	0.00711733760574693	-4.06502712514267e-05	385.714984408099	665.87768269914
ENSG00000006638	6915	TBXA2R	0.0117303680961362	0.00039231237669137	261.950386057032	662.877434974249
ENSG00000006652	3475	IFRD1	-0.00252934153439591	-0.0104541761591494	8082.46326186142	6840.89889537787
ENSG00000006695	1352	COX10	0.00335181111982753	1.87956537232983e-05	1618.47248813791	2036.27743082104
ENSG00000006704	9569	GTF2IRD1	0.00376457946510105	0.0103837407654321	3789.22990861692	4868.16541747741
ENSG00000006712	54623	PAF1	-0.000191154242389179	-4.64203344901256e-06	13013.094942493	12850.9933062828
ENSG00000006715	27072	VPS41	0.000171554327655607	-1.84949313132509e-06	21291.9943675918	21532.159932271
ENSG00000006740	9912	ARHGAP44	-0.0166449268157343	0.00118981371952454	2616.68637328571	823.180042511274
ENSG00000006744	60528	ELAC2	-0.000950907484904833	1.66630062870296e-05	12970.3594837217	12186.1132837814
ENSG00000006747	85477	SCIN	-0.00724090964935052	6.4020135092403e-05	206.746641176326	100.15156658502
ENSG00000006756	414	ARSD	-0.00197835728079276	4.78016442265285e-05	3348.73892428207	2932.50600361608
ENSG00000006831	79602	ADIPOR2	0.00249606965723758	1.74609242852436e-05	12169.8168471172	14333.7343685104
ENSG00000006837	51265	CDKL3	-0.00102111032885869	0.0104321543141433	333.559283210893	306.563196250029
ENSG00000007001	151531	UPP2	0.00335724411699675	1.77681688619138e-05	4.06555288850558	12.7903882758525
ENSG00000007047	57787	MARK4	0.00545298135546629	0.0103907752944746	8438.85272324543	12075.7027456226
ENSG00000007062	8842	PROM1	-0.016483377046429	0.0102968931747512	33322.98527301	11333.7190802619
ENSG00000007080	115098	CCDC124	-0.000425894292940668	-1.04114744433697e-06	11338.8721234521	11026.2188900969
ENSG00000007168	5048	PAFAH1B1	0.002116320132758	7.69290849382143e-06	36018.8842517483	41352.4748181977
ENSG00000007171	4843	NOS2	-0.00273193052705119	0.005085476730348	15.2356261644516	6.89174168929077
ENSG00000007174	1770	DNAH9	-0.0201677488397475	0.010340991177487	7715.48636786137	2005.84231014457
ENSG00000007202	9703	BLTP2	0.0023206577751539	5.06347043801593e-05	32708.9061985903	38057.7682861694
ENSG00000007237	8522	GAS7	-0.00932329371578799	-0.0106378563208588	1817.32962922919	947.669026191179
ENSG00000007255	79090	TRAPPC6A	-0.00486198957327219	0.000103636311333352	1958.24629837967	1401.23129673242
ENSG00000007264	4145	MATK	-0.0186481646708676	0.000263288800047536	465.862518759292	82.7110970477305
ENSG00000007341	54879	ST7L	0.00315943675966324	-0.0103878302239029	2205.6761430332	2731.15979380175
ENSG00000007350	8277	TKTL1	-0.00939290585685806	-0.000181683727944307	5468.91218319396	2923.34370427996
ENSG00000007372	5080	PAX6	-0.0154771315834092	-0.0101267345137625	17287.3268063583	6251.41597717997
ENSG00000007376	113000	RPUSD1	0.00268964399210745	-0.0104621553174195	2806.48480581927	3361.84289344325
ENSG00000007384	64285	RHBDF1	0.00398754529908736	6.17380162918807e-05	4861.16772795049	6330.38432783602
ENSG00000007392	55692	LUC7L	-0.00115686234696022	0.010457827646773	9720.76880543666	9008.6640010431
ENSG00000007402	9254	CACNA2D2	0.00969897113537427	-0.0103192067272451	452.897964372161	931.706550249044
ENSG00000007516	8938	BAIAP3	-0.0159520176872425	-0.0100369243652619	87591.4068881263	30951.3013469762
ENSG00000007520	115939	TSR3	-6.10551419643368e-05	-1.20110359508357e-06	8704.86138118962	8669.95287978796
ENSG00000007541	9091	PIGQ	-0.00506006471551833	-0.0104650834317252	17259.9697315276	12389.5089809682
ENSG00000007545	57585	CRAMP1	0.000265582526356269	-0.0104422431356515	7204.60482519489	7331.91747245777
ENSG00000007866	7005	TEAD3	0.00296417110759815	-0.0103509017118503	5100.048053164	6205.93760491422
ENSG00000007923	55735	DNAJC11	0.000561090393889494	1.62659479021251e-05	9063.30326779793	9404.02075067144
ENSG00000007944	29116	MYLIP	0.0217477069987416	0.0102462233526091	315.015282021135	1579.92335104114
ENSG00000007968	1870	E2F2	-0.00204932281686235	-2.0363396935485e-05	48.7492105890529	35.4467278366152
ENSG00000008018	5689	PSMB1	0.00209003483889792	-6.89220307710978e-05	13372.8154862525	15335.6568937055
ENSG00000008056	6853	SYN1	0.0105302206671485	0.0107359470745881	1425.48123378898	2922.92448419338
ENSG00000008083	3720	JARID2	-0.00240784835203065	0.0104904483075856	7577.70623099923	6464.4431318289
ENSG00000008086	6792	CDKL5	-0.00358575440277016	2.54475465139527e-05	5107.3487502433	4024.10976908928
ENSG00000008128	728642	CDK11A	0.000304984413302748	3.51104538201825e-06	3988.38271017407	4070.28241261519
ENSG00000008130	65220	NADK	-0.000949842683234324	1.64616316934585e-05	14241.2929830048	13381.7062978358
ENSG00000008196	7021	TFAP2B	-0.00461751794382592	-0.0105487775869412	751.928551346738	533.050645945177
ENSG00000008226	9940	DLEC1	-0.021447894306773	0.000140083858170265	2075.35308521758	444.355231198317
ENSG00000008256	9265	CYTH3	0.00321215267180229	-0.000117964225782645	9323.80541724391	11514.4479314686
ENSG00000008277	53616	ADAM22	0.0153519175047286	-0.000292592672250522	13626.9488224855	37178.8605505009
ENSG00000008282	6856	SYPL1	-0.0060496246719878	-0.0102779385017655	12406.8027307888	8337.05905094404
ENSG00000008283	1534	CYB561	-0.00412540205070719	-3.56666378395713e-05	10544.2919704656	8038.44157933128
ENSG00000008294	9043	SPAG9	0.0013591486268407	-1.22833065025722e-05	81305.2789085833	88834.251415839
ENSG00000008300	1951	CELSR3	0.00411110964393962	-0.0105678099756179	4005.53462573843	5264.10179168351
ENSG00000008311	10157	AASS	-0.00609630607798642	0.000173897445571527	4810.83445737718	3203.53488288647
ENSG00000008323	55200	PLEKHG6	-0.0055717566257406	-0.00547315278523585	35.5803672618529	10.8205740870127
ENSG00000008324	51188	SS18L2	0.00196926992440792	0.0103969245411038	962.233505412873	1106.62536069465
ENSG00000008382	84954	MPND	-3.77507633658327e-05	2.04027480869655e-06	2325.92509842097	2319.98184449848
ENSG00000008394	4257	MGST1	-0.0241527721982431	-0.000653747357808806	6787.67735260905	1333.35875143228
ENSG00000008405	1407	CRY1	-0.000414089212491336	0.0104397338739343	6628.73455901423	6449.88566360064
ENSG00000008441	4784	NFIX	-0.00750643575822338	0.0105572438491066	94210.5144480212	57761.6440360527
ENSG00000008513	6482	ST3GAL1	0.0009405378165054	0.0104283056890505	2424.30838746014	2583.41390575375
ENSG00000008516	64386	MMP25	-0.00413185607731351	-0.0050927778581853	99.5447920673635	60.0533676935565
ENSG00000008517	9235	IL32	-0.0334374468123955	0.0115451718062707	3405.42364908872	305.519402931971
ENSG00000008710	5310	PKD1	0.00259085812299465	-0.0103618870018417	25541.751195979	30251.1074934298
ENSG00000008735	23542	MAPK8IP2	-0.00171021466268875	-0.0104459169022975	7515.36828858331	6713.47325408465
ENSG00000008838	9862	MED24	-0.00152160288411088	4.30065490910788e-05	18969.0190151587	17171.2791125206
ENSG00000008853	23221	RHOBTB2	0.00450254837250673	-0.000198831020786671	6627.91532708345	8917.88851895449
ENSG00000008869	54497	HEATR5B	0.000261488270873237	0.0104445463481619	5035.08491074619	5123.17477406298
ENSG00000008952	7095	SEC62	-0.00145834169525493	0.0104740502249956	33709.7045817484	30648.4323971021
ENSG00000008988	6224	RPS20	-0.00235970314240118	-0.0104862580605853	69073.3757496395	59225.6171730734
ENSG00000009307	7812	CSDE1	0.00180182650932439	-1.44162605050111e-05	91081.5925481781	102426.504752486
ENSG00000009335	9690	UBE3C	0.0033108688288688	-0.0104164689575136	11750.3149637879	14599.3157229122
ENSG00000009413	5980	REV3L	-0.00574291063371977	-0.0103359440595228	24280.3404540701	16677.615858229
ENSG00000009694	10178	TENM1	-0.00303137512359575	0.00530527948965508	124.97493156374	89.5619614265707
ENSG00000009709	5081	PAX7	0.00473186573728665	0.0105271522072375	2278.91983150845	3135.53285254015
ENSG00000009780	199870	FAM76A	-0.0051986156830607	0.0106103064108895	2798.53356224664	1967.65908913359
ENSG00000009830	29954	POMT2	-0.00291475070982478	-0.000101452231814786	12690.9579409178	10481.1473349174
ENSG00000009844	51534	VTA1	-0.00022439289740769	0.0104344533800391	11262.8372657203	11098.1306975321
ENSG00000009950	51085	MLXIPL	0.0100304069405422	6.11199411062105e-05	9.45169508732872	64.0096823278911
ENSG00000009954	9031	BAZ1B	0.00166091098811453	0.0104552411808969	18142.3063178586	20224.5588610098
ENSG00000010017	10048	RANBP9	-0.000755659316769362	-0.0104632697896671	14281.6803006007	13591.5920195914
ENSG00000010030	51513	ETV7	-0.00539962637756451	4.21418375485625e-05	194.59087521929	113.962178211127
ENSG00000010072	83932	SPRTN	-0.00326015588478653	-3.61294316617142e-05	2866.25764240343	2299.89094576731
ENSG00000010165	51603	METTL13	-0.00225165711775794	1.79019333479367e-05	6128.05871985459	5279.47013548977
ENSG00000010219	8798	DYRK4	0.000208509110894425	0.0104443674825504	3300.0966307336	3346.50564384989
ENSG00000010244	7756	ZNF207	0.00121500514492415	-0.0104688235745907	18855.1491383172	20414.7540375464
ENSG00000010256	7384	UQCRC1	0.000118066375266484	-1.93213625588183e-06	18975.9835751459	19123.1157301004
ENSG00000010270	83930	STARD3NL	-0.00139573661876526	1.92028035389286e-05	10529.4231624594	9606.61656762336
ENSG00000010278	928	CD9	0.00741107014031654	-9.62007755432961e-05	4456.33835483919	7278.87234253121
ENSG00000010282	57467	HHATL	-0.00666657192457504	0.00517690555649051	36.1394360007972	7.96913377379899
ENSG00000010292	9918	NCAPD2	0.000834100195737529	5.42751163165238e-06	9544.26005691308	10082.1478486749
ENSG00000010295	25900	IFFO1	0.00336594589769587	-0.0104268850966476	3929.87098083025	4916.09879668834
ENSG00000010310	2696	GIPR	0.00801725902951643	0.000115501166504791	91.7064262184618	206.757593571811
ENSG00000010318	51533	PHF7	0.0011776872956658	2.20345414369134e-05	296.55380121038	327.033407105778
ENSG00000010319	56920	SEMA3G	0.00703307570874917	-2.47147165547928e-05	215.93533692217	390.718819821555
ENSG00000010322	11188	NISCH	0.000612360346454858	-0.0104364377823522	35634.8087210146	37087.6972666509
ENSG00000010327	23166	STAB1	0.000223602439952184	-0.0052229983436182	10.1549628486983	10.8321420411795
ENSG00000010361	80199	FUZ	-0.00956710739186047	-0.00014873884789559	5004.03693264934	2639.94214627147
ENSG00000010379	6540	SLC6A13	0.00299103704623577	-0.0051344787853199	38.2204138806113	59.3400167534692
ENSG00000010404	3423	IDS	0.00239476630120437	-4.49666482624595e-05	75711.9953455105	88498.463994019
ENSG00000010539	7752	ZNF200	-0.00230093554674096	0.0103886430311681	1630.22823262862	1390.28876732521
ENSG00000010610	920	CD4	0.0164584991234451	-0.000501868662225157	71.7438808009222	357.27088796778
ENSG00000010626	10233	LRRC23	-0.0170847970148083	0.0104106333247268	6325.56997118196	2015.85818481071
ENSG00000010704	3077	HFE	0.00644701329142489	8.61210234376394e-05	308.87399878409	515.802562297796
ENSG00000010803	22955	SCMH1	-0.00165798435478162	6.87989233778672e-05	5749.41822691654	5151.37564029397
ENSG00000010810	2534	FYN	-0.00760406105479663	0.000132699090715724	59917.2373722125	36489.0425841619
ENSG00000010818	3097	HIVEP2	0.00331359395152511	-0.000137148734073061	8447.50237962085	10504.1396867866
ENSG00000010932	2326	FMO1	-0.00523441601024874	0.00523240115646125	17.2781844609641	2.95169901185059
ENSG00000011007	6924	ELOA	0.00246958045735548	0.0103838921380443	9173.24228600018	10789.7700632038
ENSG00000011009	11313	LYPLA2	0.000147671720183146	-2.43195486968421e-06	5850.83767611732	5908.28013245104
ENSG00000011021	1185	CLCN6	-0.00542304749286914	0.0104895788139649	10966.3631197549	7676.08267943999
ENSG00000011028	9902	MRC2	0.0110946448443021	-0.000140148033267179	125474.698352387	258422.036918833
ENSG00000011052	654364	NME1-NME2	0.00473649224274469	-0.0105229099289429	1352.8930664954	1875.71365604942
ENSG00000011105	10867	TSPAN9	0.00322620911791116	-0.0104004581685018	29844.3417145169	36840.2774809804
ENSG00000011114	55727	BTBD7	0.00841883203121453	0.0101562195470465	6847.94010335324	11915.8010684182
ENSG00000011132	9546	APBA3	-0.00226470817292871	2.03701403422333e-05	1630.35362612624	1393.9025028574
ENSG00000011143	54903	MKS1	-0.00372717335964325	5.21926068874683e-05	3213.50719852712	2500.57507376459
ENSG00000011198	51099	ABHD5	0.0109504485594805	-0.0105558853169044	5692.60401625018	11711.2315927281
ENSG00000011201	3730	ANOS1	0.00102872123640087	0.0104116284985154	6849.42817344356	7330.46010974623
ENSG00000011243	26993	AKAP8L	-0.00346621548847098	-0.0104401671650089	20659.8315193903	16467.6407782264
ENSG00000011258	54799	MBTD1	-0.00114536966531152	-0.0104711540209447	4196.48641960885	3888.07906627774
ENSG00000011260	51096	UTP18	-0.000553740593912452	-0.0104402670285041	4554.04287608721	4389.40794891567
