	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	PCA.PC19	PCA.PC20	PCA.PC21	PCA.PC22	PCA.PC23	PCA.PC24	PCA.PC25	PCA.PC26	PCA.PC27	PCA.PC28	PCA.PC29	PCA.PC30	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_CNTF_3_weeks_untreated_2	CTRL2_CNTF_3_weeks_untreated_3	CTRL2_BMP4_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_2	CTRL2_BMP4_3_weeks_untreated_3	CTRL2_CNTF_3_weeks_treated_1	CTRL2_CNTF_3_weeks_treated_2	CTRL2_CNTF_3_weeks_treated_3	CTRL2_BMP4_3_weeks_treated_1	CTRL2_BMP4_3_weeks_treated_2	CTRL2_BMP4_3_weeks_treated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_CNTF_3_weeks_untreated_1	CTRL3_CNTF_3_weeks_untreated_2	CTRL3_CNTF_3_weeks_untreated_3	CTRL3_BMP4_3_weeks_untreated_1	CTRL3_BMP4_3_weeks_untreated_2	CTRL3_BMP4_3_weeks_untreated_3	CTRL3_CNTF_3_weeks_treated_1	CTRL3_CNTF_3_weeks_treated_2	CTRL3_CNTF_3_weeks_treated_3	CTRL3_BMP4_3_weeks_treated_1	CTRL3_BMP4_3_weeks_treated_2	CTRL3_BMP4_3_weeks_treated_3
ENSG00000111452	283383	ADGRD1	0.00530598295963596	0.00134310273788994	0.00561803828606637	0.012054253255398	0.00649430378842307	-0.00598300263741232	-0.00335265319838038	-0.010756908242282	-0.00306668136675654	0.00488021050822934	0.0038851896400759	0.00132535614239746	-0.0114664672790681	0.0116485352606311	-0.00231982527965215	0.00515302866998777	-0.0107522234443702	0.00506724952278847	-0.00701218979664041	-0.00224710207867836	0.00479444663164963	-0.00869916207860878	-0.00119538007432739	-0.00185510158261507	-0.00426235591124331	0.00437204155124203	0.00200588146461329	-0.00306719055154486	0.00658433072332927	-0.00730661946255491	0.652745629272039	0	0	17.3298597350871	0	0	3.41080068909442	0	0	3.45946865474425	0	9.80509368623251	1.85635000166238	6.04175896601283	0	0	0	0	78.7947767325308	66.831447379684	74.6084452552633	7.48795443132714	1.37743820051764	0.719795347470233	7.74957778147365	7.32723447991941	3.0431529236174	0	0.697899100144416	1.30322709361285
ENSG00000111481	22818	COPZ1	-0.000220093213518193	0.00157335715955524	-0.00216573587178647	0.000266610489856837	0.00363554988020024	0.00204343899954094	-0.000742653274393207	0.00151143226424512	0.00346315451273402	-0.00115931325076186	0.00216379956715793	0.00087615767380125	0.00119065316425414	0.00474305667490078	-0.00562211924342247	-0.00365528040208788	-2.20019960954829e-05	-0.00229355086323069	0.00272498221355458	0.000605836846014996	0.00298255307754446	-0.00174493155825541	0.000184345523708759	-0.000468469685255663	0.0053177654363097	0.00068049408837755	0.00129054886632849	0.0024311474254644	0.000440237110499227	0.0090041507560339	3884.95547005069	4054.49209699884	4123.26184805846	2947.14659204936	3533.55417079227	4417.55521794634	3017.10395554531	4105.89018610355	2982.48795760261	3348.09278414115	3183.31063619854	3920.50513045812	2896.50291304117	3743.63590523859	3009.54490372179	3455.04969736907	3261.29795450395	3712.00898532228	3505.4629412551	3501.27534287339	3871.91563824886	3662.98979337187	3904.51621250009	3542.15549135042	3097.0791838996	2831.16795782345	3138.20789740585	3060.5960344886	3342.07993332614	3250.31841313726
ENSG00000111490	23329	TBC1D30	0.00149619837901275	0.00514929540345616	0.00989203498550628	-0.000281953745619709	-0.00245117572226446	0.00364409107198576	0.000146862173473052	-0.00500192600811869	-0.00983497026681003	0.00309712208608043	-0.00687876940045473	-0.0019704108496181	0.000844410893760129	0.00236735323955094	0.00253258062143664	0.0077021997225713	0.000679668753039341	-0.00152727994306695	0.0101767578221946	0.00639325784065118	-0.000619790420231257	0.012075204104155	0.0142658713627316	0.0056005158932551	-0.00218056489167052	-0.0173472454170692	0.0012863197228165	-0.0101323757690935	-0.0199667075196869	0.000663731055443481	57.0476567678818	19.8059815684482	31.2646679981058	169.548229103945	45.2078973248622	39.4156496888953	135.86494716292	41.6804645192323	79.2008060421724	39.8426253572353	41.0307632693589	10.7272383719272	131.730886215152	50.5129518323683	52.9283671718911	27.3176861391573	25.5892528070033	26.266336018957	83.2476318927894	80.9982788557457	62.8738161816738	96.7235098677594	74.0445006627698	109.959807685925	17.3456102070511	27.447662703725	78.4495036444604	49.0340445635129	41.3484314753303	66.5938869464782
ENSG00000111530	55832	CAND1	0.00011756505407273	0.00107166287026374	-0.000799437651774491	-0.00225875143222466	-0.00051319964018151	-0.000122164746953908	0.00387880538394572	-0.00123386542414165	-0.000898933852575902	-0.00412928390060842	0.00298613393759434	-0.00438992944077622	0.00350447403589086	0.00415301006278716	0.00020255029818446	-0.00697641814493909	-0.00198904948904066	0.00104346916757495	6.42149085676992e-05	0.00159442530992237	0.000742722659030877	-0.00555165805695968	0.00324154588192926	0.00107648074253426	-0.0018144920808188	-0.00372781348068805	0.0025959608587773	0.0103279955807751	-0.0021254862045668	0.012070017380326	5993.89890943271	4039.71592641536	5072.60671562235	4682.73888813665	4565.77989264448	5566.76706811507	5141.28127147039	5185.33924151377	5628.92035028106	3875.31869444837	4476.60036427921	5067.56296673949	4652.77630383857	4595.26885718821	5262.35578147069	5383.0938149643	6092.81017572628	5645.21161183257	4327.45876410136	4444.08474982012	5336.80963905796	5011.83418210617	5082.45212051892	5315.50266939467	4757.0125538022	4374.92370942056	4966.29112027206	4319.58272434767	5508.81700111338	4865.91043895157
ENSG00000111540	5869	RAB5B	0.000794705059128032	-0.00246063830004242	0.00235702429252808	0.00180033480300308	0.000764826001929588	0.00179869980210044	0.00292827606829385	-0.000629727253527181	0.00349412677293756	0.00309382518728689	-0.00330500417141548	-0.00237374167127884	0.000967331414747559	0.00158658463947902	-0.00229886611509331	0.00106193813581292	-0.00390385518579688	0.00181260549480504	0.00145457755514803	-0.00181298174409186	0.00249956468383959	-0.00496986773606643	-0.0051522391989498	-0.00265080480605954	-0.00072428319397819	-0.00132312271744485	0.00281063245141958	0.00167292960082547	0.00301161476441709	0.0134746458557947	4610.38848996171	4661.19116224623	4761.66867828785	5006.94713656917	4818.46835232702	4765.19217342978	5768.92488248613	5597.8726907753	5289.05678366171	6052.7744722831	4651.95264406537	5455.71290829872	4970.33807090825	5354.85023902754	4954.12098516608	3997.1042759568	4752.59966027691	4707.16628413768	5354.49068196259	5395.58969625035	6122.17326892448	5492.02775643939	5532.28665797165	5787.60894327757	7873.57940127656	5989.00792202703	6347.37867030071	5380.7349229218	5244.2992223688	5343.08264737668
ENSG00000111554	56890	MDM1	0.000886143774403202	0.0033161218998711	0.0044446469425399	0.00798593908675837	0.00363073951110375	-0.00329139318563437	-0.0016593450784248	-0.0036334791095425	-6.95484875976867e-05	-0.00661631556987705	0.00621433851046556	-0.00435059200682724	-0.000865488658182806	-0.00147984581532522	-0.00450167527651626	0.000911539497991103	0.00184726704596215	0.00199297837844946	-0.00335514385202747	-0.003287252612966	0.00853369893726827	0.00736002537178996	-0.00333444924050484	-0.00523264296392687	0.00128954914794678	-0.00179019356713139	-0.00472606673418885	0.00344710611651579	-0.00505629118535654	0.00397351039327396	400.62873406035	228.677280445437	274.222888355145	508.039884336805	492.240707435909	381.479158886662	309.296326396009	357.373269898873	355.17102015687	340.46260044313	371.540513794044	350.834178092629	329.983704312318	442.219679457731	341.710468430813	206.54118513509	287.378255650227	284.625335687713	673.225343577349	615.132860301889	578.130778076575	354.70532516531	379.908893005531	275.347018889231	287.548873896217	306.170860565573	323.64019761074	252.470446276303	290.295623687879	223.471623022237
ENSG00000111581	57122	NUP107	1.06589153697405e-05	-0.0024949118653068	-0.00599460782769681	0.000952650354977578	-0.00139034992655183	-0.00433258536622715	0.00296859971612328	-0.00158882865234626	-0.00116418244106048	-0.00752011087737077	0.000555846660307805	0.00198182131108797	-0.00080623585197599	0.00156679958538033	-0.00238997606573907	0.000157101116421065	0.00461002195310302	-0.00185127947110373	-0.00416881710509897	-0.000712430186516201	0.00291648607013371	-0.00503510034752662	0.00119289249143733	0.00154853092966156	-0.00112851561094945	-0.00601813333603049	-0.00135226212590058	-0.00459607908026815	0.00246186159231848	0.0041041860034123	877.249154206285	892.320531545518	870.737913593571	728.256343488377	871.221329336777	1001.58538987343	666.568111992728	838.923686457119	733.011685824652	844.099955588496	1001.61397770416	985.142995815062	764.728849735616	858.705208898	759.526972287839	1458.80185944479	1345.9340889779	1058.48725694665	738.110311078798	852.811673856295	798.765077710265	651.073155889976	783.794975837261	602.243824368801	1138.49615316311	1062.23613777725	1010.5275671537	693.090128752392	778.669736015669	902.307849695501
ENSG00000111596	4848	CNOT2	-2.3601981231627e-05	-0.0012179949854836	0.00108086202054599	-0.000400124899196986	-0.000320053572547377	0.000148254826311606	0.00200991601867179	0.00119649661933301	-0.000478007810001629	-0.000439811409070085	0.000274876024389674	-0.00932227953818361	0.00751013682222356	0.00463960243447433	-0.00250865865364854	0.000236276077002137	-0.00437576234756856	-0.000479532642828292	0.00254781028721963	-0.00676326421573151	-0.00240191124457778	-0.0047108987362098	-0.00319650563050289	-0.000661149616764895	-0.00267368834165083	0.00437896282763669	0.000238259273471489	0.00396972919270498	-0.00854285980534207	-0.00551846041866897	1584.32895151725	948.627818852323	1359.34673218242	1282.76751480404	1260.15817186112	1152.75023717064	1408.63877707835	1520.164034795	1495.0117981541	1316.43744053864	1279.90754123602	1497.91241812271	1201.40930682229	1477.77077783173	1363.3236848532	1268.14247699174	1313.81368536745	1347.31411715046	1142.8956969186	1328.73255068085	1232.55730592422	1532.41766717245	1285.88715519772	1537.75728010495	1670.99936943448	1330.05550820344	1517.53470146838	1447.73935670212	1337.87792671152	1164.87826160554
ENSG00000111602	8914	TIMELESS	0.00305857885076479	-0.00420375578516019	-0.0182558801569218	-0.010310925851596	-0.0140091059111538	-0.00248118202025341	0.00361414444301164	-0.000185557948191762	-0.0114210577495089	-0.00182499109880658	-0.0011315883461411	-0.011379079990758	-0.00926361396119942	-0.00879962590832494	-0.00234668440810391	-0.00104471560517056	0.00120767828992745	-0.00130972170806396	-0.00549649695616655	0.00507401005312109	-0.00512673856872241	-0.000274680145440092	0.00398674227293622	-0.00712944032190638	-0.00833331239545783	-0.00547306524858414	-0.000235216912501754	0.00138398366839414	0.00426681480420958	-0.0135740254673556	1177.51090857024	826.350837290297	1086.37339842554	483.883117147817	486.24436168571	429.836702463429	429.031774900427	477.762586294396	425.420673054381	552.236376444724	469.571436879917	327.805472504492	478.353443568441	334.252488298314	466.212333934163	2924.75180773315	3092.63876009201	1695.48990399609	337.903250649875	364.731604272682	317.060288954213	322.673132269946	363.219344336443	450.988723285107	846.019710558557	1165.96860195857	850.838815269236	993.315865245272	945.590646792931	1164.0734609334
ENSG00000111605	11052	CPSF6	0.000723234011229124	-0.000260340367527468	-0.00578614956180871	-0.00296734798511314	-0.00148682020405177	0.000154649732024914	-0.00130156239710112	-0.000362719424776532	-0.00263440857072054	-0.00183509432005649	0.00123201513104766	-0.000783643159899631	0.00472977518843694	0.00527495730181926	-0.00218480905432755	-0.00390433496362949	0.00227498052641779	0.00165848938919467	0.00102552967561296	0.00293797189288699	-0.00358773274264144	-0.00699137228174505	0.00401100125700463	-0.000183487770158284	-0.00161484425408338	-0.00108328483707488	0.00164808191846795	-0.000593181095763809	-0.00359779527812143	-0.00130809628249397	2506.30400121915	2048.90780084565	2141.09188408913	1600.39102928775	1580.73533829644	1888.10581485922	1553.56927573161	1679.16759172499	1419.24560935558	1633.85238052577	1801.41320327156	2003.78578051184	1664.46694231108	1662.67637455441	1609.11787082999	2847.23335726673	2678.23822064041	2479.80351615273	1546.30956926769	1593.29467255754	1558.44527259443	1922.39651544269	1708.22295949075	1913.95446508637	1872.34352778219	1723.87986121748	1870.63888324346	1754.92577296454	1931.20725082659	2102.91241142768
ENSG00000111615	11103	KRR1	0.000808146191249434	-0.000531626857219624	-0.00507806068749056	0.000710611418693331	-0.00306032691581497	0.00294310426152313	-0.000286770881106868	0.000530414180097316	-0.000839811883678932	-0.00381503842803174	-0.000520815682440224	-0.000448527268740059	-0.00531714344105579	0.00210149669822174	0.00600046284398249	0.00291982518876785	-0.0055157736151347	-0.000391203079856914	-0.000504959894307342	-0.00216988060030492	-0.00371752135770069	0.000552212360916119	-0.00329583684768058	0.00130185096809356	2.70614057131148e-05	-0.00691166316669882	-0.000815677145427915	0.00275012123069594	0.00532610491726749	0.00907302062676515	1100.46440945832	1241.49975861545	1185.17327327751	1233.85733171859	960.169207533029	912.567368848897	787.740041876218	833.471488867983	866.983826605937	924.291174431336	903.486515943596	978.485035019387	740.238022146808	788.964522970233	778.01321701469	1344.95669272887	1242.55096730953	1075.90311550097	796.181177734812	871.363768621067	1002.86747491939	670.637275270837	885.356431141836	938.596323577835	1053.96854416859	1096.37279058055	1103.34557561377	1020.09052837741	949.153091342122	1041.93594954928
ENSG00000111639	51258	MRPL51	-0.00674526051058335	0.00106168947801267	-0.00235024820074087	-0.00259073945321975	0.00110050035803479	-0.00309480204035114	0.000884236510120959	0.00414900921668732	0.00122484505187875	-0.00241894992190976	0.0033285738447739	-0.00097431897015313	-0.00258045169769419	0.00755844124705565	0.000380041493320052	-0.00105465039936779	-0.00126759428921128	0.00335301754217433	0.00608586371261504	0.00447961156464717	0.000128257117968591	0.000586679367836313	-0.0014925325751258	-0.00109068221207748	0.00115304226808126	0.00185928837737094	0.00300316406842858	-0.00474197894259838	0.00331051427942146	0.0031407648110333	2122.47563056233	2353.912626826	2835.31056955359	1479.02456598051	2535.84813576297	3061.11875397931	2246.02268803554	3000.59984075905	2830.71807898902	2330.59466880152	2562.25245612498	2935.54001876853	2198.79976512262	2872.67140805349	3375.01058013152	2634.82978560964	1690.32641373545	1889.19766202766	1405.31322438978	1299.50884838878	1399.43470340716	1318.14990469092	1489.38704737991	1807.35574883341	1628.88904618157	1295.52596598752	1416.49039400341	1703.72883182887	1562.68188435066	2004.38367882376
ENSG00000111640	2597	GAPDH	-0.0129586853818989	0.00348776975305988	-0.00717108493831769	-0.00027280886561577	-0.00189532270176951	-0.00626716357515267	0.000226868379521579	-0.00678157415596877	0.00560385226463538	-0.000421827052780659	0.00227211354926656	-0.00375032773078059	-0.000137648413447899	2.84873497157333e-05	0.0040613171964887	0.00011551626402167	-0.00310088822399327	-0.004146114671406	0.00184241982675705	-2.02410939346144e-05	-0.00547699405999471	-0.0035059120678538	-0.00593482682912483	-0.00177651846570574	1.00622082673728e-05	-0.00185512693828534	0.000235637219270406	-0.00131643269874209	0.00190593782166117	-0.0039832922218808	51201.5178436912	72870.4682422902	80554.5183264716	35899.6993657283	58998.7810421133	64131.6031444448	55040.3066991962	78338.1887831256	78358.4643256959	88332.867334361	66826.620135951	88760.7525106581	61759.9664274025	74087.8501905133	98739.9373621405	56966.9933615047	55662.4140847887	46114.3635631531	17145.3437769263	24627.1142988484	23666.4134507804	17002.643680608	24897.2487540025	25692.0895290205	24062.461626748	23406.1038042675	22615.475861643	22398.291568554	25859.9447627963	27236.8146147582
ENSG00000111641	4839	NOP2	-0.00599939481047449	-0.000147184842210509	-0.00352168206959017	-0.00228995491945223	-0.00357453680065295	-0.00226623406512254	-2.55633579104269e-05	0.00316643648543828	-0.00393045309541403	-0.00487439247655077	-0.00468004155168247	0.000616460316066875	0.000927146139510136	0.00195549780384384	0.00644505023945039	0.00134766427718283	0.00869146189240735	0.000914730302129687	-0.00632100575924754	-0.00110824052867422	0.00408648032069459	-0.00134376924813523	0.00190109772611045	-0.0105170898916542	-0.00483968952513868	0.000740481344671752	0.00426019588405162	0.00186184155619356	0.000897471176621101	0.00940442291992261	910.19582833897	979.191713272545	821.484808886227	723.173510357814	1130.15782182208	958.017766762295	948.719912230062	881.263471857768	966.007453832791	943.144685979711	1011.53863284551	913.700330576919	859.910846291406	907.734319911505	1194.82152883824	1270.24642192497	852.946831110951	612.911493355769	426.987049069803	416.892054855118	391.461357191448	527.929542126573	562.978508844684	552.538586626199	734.974569988589	635.034741280375	571.363827347178	599.695310805138	710.437367379612	690.183127880044
ENSG00000111642	1108	CHD4	0.000945956141200754	-0.0002835382115708	-0.00472230979285443	-0.00155727623510008	-0.0037025871048281	0.000335703746565709	-0.00298420593174216	-0.000695544751855448	-0.00116883666697028	0.00302546704030209	0.00182097964954582	-0.000398826546513392	0.00262264477754076	-0.00126936081465845	-0.00292993987935068	-0.00446798117750754	-0.000940336811033739	0.00444232247714193	-0.000574318245963325	0.00233858125235205	-0.000495651340431113	0.00259999073706299	9.83018684983755e-06	0.000357203795542446	0.00292809705339546	0.00159858883470147	-0.00149334183053242	0.00903578770533589	-0.00204574950427697	0.0101198042171416	14952.8475109109	13255.5634141716	14135.5517762765	10151.3103504836	10729.0490431314	9918.01152463364	10222.6693785807	8613.04810120387	9300.91066512092	11291.7106450061	10877.1733459621	10802.3946944267	11268.6352532245	9997.53985769405	9610.49979985599	13482.389940886	15522.4889505111	15924.9624437215	11006.2303289167	9386.34994547243	10045.9433902464	10428.0876818136	10054.0487555548	10955.2950179666	11129.8864707591	11777.5085984962	11870.4555306036	12332.8438529171	13050.4364851413	11247.2063262302
ENSG00000111647	23074	BLTP3B	-0.000563496628358698	-0.000940691565388366	0.00498482870350263	-0.00632762781418676	0.001024387663192	0.00185764240819311	-0.00336968388618324	-0.00651999950244019	0.000983323781831434	0.00298649030279147	0.00217934811074515	-0.00425585988147222	-0.00510969567500248	0.00202892398874755	-0.00310299465459966	0.00103549280512439	-0.00141293751641519	0.00653445218408997	0.0155412653171889	0.00863297103395219	0.000330994738804737	-0.00451541596403053	0.00317302475695356	-0.00343626195645837	-0.00258956741343765	-0.001952707894709	0.00469826731753829	0.0184045937969864	-0.00202150955330361	0.0118167040471497	685.697956936453	516.058426530598	622.343759021716	656.47317650808	626.492844397468	692.585964463759	900.762024568128	823.816869505501	778.804899914409	992.85635308661	717.975725018331	695.117831435262	1039.90572867542	955.353362257923	1017.80273314874	611.01853595787	654.129344014762	747.645094398048	686.081478728917	613.432393338119	985.450849767398	783.24906588486	710.654015314858	1256.57113525768	627.384606707476	526.756627891784	719.602299054992	923.251982568455	1259.67324718857	1124.78790832014
ENSG00000111652	50813	COPS7A	-0.0034658282476587	-0.00328028669329287	0.00214841143365941	0.00149307649627048	0.00133464848463775	0.00176486511071015	-0.00222615095591259	5.38805174486402e-06	0.00292493425943925	-0.00329765737289098	0.000465383162462024	0.00323260543460161	-0.00272403503730119	0.00393225338409466	0.00269284812168651	-0.000723617582171467	-0.00657081804042316	0.00125874445082424	-0.00173899451186484	0.000427006310805821	0.00374377131156089	-0.00133198235679179	-0.00122254777523057	-0.00170084123156387	0.0017342139146535	-0.00323094847251207	0.00390842752508789	-0.00391182172132976	0.00433879583979071	-0.0133132385056746	1474.01984875165	1763.69084444613	1792.65835894447	1801.24254216657	2066.93091842363	2299.51203821622	1936.5257124885	1850.35154802004	2008.20128025601	2477.00942901118	2131.39222211619	2973.71648740754	1882.03387943642	2450.67453360837	2274.20886607474	1473.86957571516	1319.95037059011	1309.27523050132	1459.55809368679	1500.59499392102	1611.02845831091	1355.77989119632	1750.67300722567	1652.34225317809	2130.58578188462	1794.71983325699	1863.90468743222	1758.22021046536	1855.14472709636	2126.75427002253
ENSG00000111653	51147	ING4	0.00340431556658548	0.000383263832999564	0.00128218048418636	0.00525236115901719	-0.00303445286754006	0.00605233060920582	0.000561759252669834	0.00114431959199497	0.0017741858545116	0.00488163775897285	-0.00160061891779518	-0.000671562574654379	0.0067928760515248	-0.000864528524569372	0.000913753070758587	-0.0050981255252127	-0.00111860819051275	-0.000978187427649532	0.00758221332556651	-9.11326493596655e-05	0.00403589522768846	0.00271905490106491	-0.004185369518127	0.00585265707512737	0.00529891310764517	0.00350160327185784	-0.00096902373094579	0.00615715565231738	-0.00115734646397221	-0.0126767893759618	1451.83329997849	1206.89149200422	1212.38912884673	1505.3084619794	1002.55425867242	944.457007828554	1098.47323915177	770.71876695567	936.133747492005	985.556024844328	959.228244226668	808.456718019312	1058.84701782796	845.371073518913	811.739588628692	689.703071776461	907.679994944144	1300.16799860153	1235.60653640209	1284.72574902192	1451.00757813687	1342.62090252024	1319.59044811905	1229.62696837858	1538.5586454376	1357.29581578794	1567.55826494203	1162.93985896958	1047.90061397111	868.530882471053
ENSG00000111664	2784	GNB3	0.00497938647621084	0.00370301909900124	-0.00597374826108427	-0.0117252505759736	-0.00324247490060234	0.00294073115640386	-0.00165878728870241	-0.0109325510622319	-0.00063624970036056	0.00269208630922983	-0.00772937899636325	0.00909858940548738	0.00552539015739185	-0.00280855528927799	0.00448484566742144	-0.00239057066885785	-0.000667585626960748	-0.00818605645149185	-0.0115577817632566	0.00925365190033205	-0.000270582386258667	0.014956802120434	-0.00265910194446403	-0.00649388418710503	-0.0111201953837612	-0.00527649056519521	-0.00899618967563008	-0.00292310723119138	0.00286347391866626	0.00126611711254386	135.642045894085	217.048705537419	141.288387541984	138.059617200243	97.4271402127895	115.61489732588	144.463993599022	63.3742858122874	85.4759063859851	103.239383927326	52.972311805092	66.2393461409147	184.763870452482	68.8068450910876	81.0871047811207	300.217507186824	503.61457586872	262.338619813619	122.730327313123	161.17836492061	106.533636380382	176.718834221883	297.332117732051	314.665207920817	71.6689904365628	147.352523976659	84.1835632290061	173.533207191833	223.14983505898	188.349748121468
ENSG00000111665	83461	CDCA3	0.00451186569752315	0.00257502567225713	-0.0301312735181001	-0.0206573373867221	-0.0177224100896515	-0.0042598189223923	-0.00734598705015194	-0.00234249489609347	-0.0116701634567768	0.00502178916069362	0.0197005109280452	-0.00827520036352408	-0.0119048890829133	-0.000979265586627333	0.00232001470379132	-0.00250366535688466	0.00284126357789749	-0.00505930398492516	-0.00152825017491773	-0.00322525117303641	-0.0057894017360978	-0.0042687157315239	0.0113890815794077	-0.00836363902521615	0.00362028087326419	-0.00345577350158589	-0.000804569643353434	-0.019429907017129	0.0101018958369258	-0.00105659548037647	447.072914599646	313.408374692489	485.229403939905	30.1618335763161	50.374728762787	15.4061405934512	22.1603097601942	23.970535201078	27.4704258916134	28.4200615386565	51.4695295869359	25.0312835734708	43.3442069062244	31.0826083673035	49.9917638583667	1437.50259221286	1182.58772005051	785.28566742845	18.4239259640776	50.061669277129	24.770316817665	24.666630559633	50.9660840900471	50.4480630059532	26.6869283059932	93.012963938474	46.8186750561411	192.333492707404	170.644627746952	400.494315490355
ENSG00000111666	56994	CHPT1	-0.0052197161847502	-0.00057746150177998	0.00659589936010273	0.000730191319563059	-0.000238226747218389	0.00628318232721373	-0.0107509102413273	0.00990551740911851	0.00806231896321024	-0.0113260084991613	0.00521492183920671	0.00236847191236892	-0.0111664483187532	0.00229628501558458	-0.00204324828137976	-0.00538258017603028	0.00542652229339706	0.003626868382065	-0.00434677630161286	0.00738369717138394	0.00344244490416433	-0.0010406616933383	0.00338379301663053	0.00868270645769013	-0.0102705793370898	0.00367323892889141	0.00461246495450817	-0.00312638983756684	-0.000871702034836464	0.00626330918242118	604.560815591155	487.391169120383	744.367729608143	635.906619482998	922.271420078316	1033.69084090736	556.552999252944	584.382663382717	759.744065215636	838.467992903919	1343.8672485642	742.702239722525	553.813099455262	642.127136571115	858.702425562455	315.017388125122	230.797451075566	240.583312787636	493.485996704434	449.343259578223	426.595361587047	440.76609466523	546.380774445722	634.981428062554	463.954451251567	462.064202334763	416.86629836206	572.580876150541	846.709396092029	830.869184889517
ENSG00000111667	8078	USP5	-1.32726471725613e-05	-0.000605472395374288	3.26416980387526e-05	-0.00212922630224841	-0.00186388031301537	-0.00101489090080483	0.00106142906378879	-0.00133777348280707	0.00178002181928072	-0.00230628047064645	-0.000912926175300973	0.0050611852787657	-0.00230554657784059	-0.00198307533587871	-0.000297986766902435	-0.00148276040228243	-0.00346384861355006	0.000795785457610041	-0.000384717104923571	-0.000153982628045508	0.000412538917620572	0.0034339722222265	-0.0005779886923261	-0.00548097968926869	-0.00147247908592649	-0.00324728832962375	-0.00425993764617399	-0.0025546535975634	0.00492315287861433	0.0116636093055921	4525.21899036473	5110.8091188863	5177.02245165195	4742.60866589022	6276.1418974728	5423.67703245322	5682.54358550952	4704.44496934032	5491.56394960583	5316.44881178534	5166.64829008614	5246.03744711835	5939.10431909199	4714.51958631282	5459.98909208418	5609.99603932015	6153.70957870433	5516.95126216545	4754.28643004774	5215.45037859812	5214.38263749182	4625.27513828017	5499.02889856329	5654.99596034525	5225.33171068345	5717.42538706321	5299.992256181	5612.03518542915	5511.83849227321	6163.59303643276
ENSG00000111669	7167	TPI1	-0.00539054208093188	-0.00131436185994735	-0.00683043412561677	-0.00143066821157846	-0.00102264552725413	-0.00681779885992628	-0.000680513352640074	-0.00488721584739312	0.0077291231930923	0.00286284866588288	-0.00173401155949869	-0.0033825893012946	0.000907429845092436	4.25554152885261e-05	0.0102452141805416	-0.0030330300126324	0.0001855717253182	0.000318758674714555	0.00435958741585641	-0.00112978506463386	-0.0034306590520451	-0.00113377337807334	-0.00159652637379975	-0.00225490673047192	-0.000447881698490342	-0.000515035004027387	0.00176384018669981	0.000903966754717746	0.00129582494688937	-0.00399200840309865	9174.85116650041	14015.5953090255	11471.0301969338	6420.43699732735	9048.36108150626	9945.63560414887	8351.81590913638	9715.08783637348	12241.6812025041	16981.3569240526	10649.1232885215	14142.0065375443	9173.52387517669	11736.1891469527	15769.8366331049	13922.271655058	13021.7998362879	12123.742199999	5524.26834942638	6564.69018169036	6880.45701000693	6088.55255384161	6886.96678042131	7231.5927867161	8487.19223060365	7846.55411706353	8015.96694707293	7118.03725207989	7277.02766302973	7649.54831666552
ENSG00000111670	79158	GNPTAB	-0.0110176881640513	0.00235019371738129	0.0140299087712652	0.00456057844418051	0.0106711859418655	-0.00445236473042279	-0.00325672583180365	0.00134949944026639	0.00107440302701206	-0.00588686524551922	-0.00355344022518681	-0.0100272029779492	-0.0045492248222657	-0.00278767732415948	-0.00443702787236321	0.0100736697499621	-0.00550103042740574	-0.00439876853559113	-0.00325654006413299	0.000363953541968284	-0.00609827939290662	0.00125524115736399	-0.00179809501139911	-0.00237880747752319	-0.00647401816455962	-0.0066319467948562	-0.00488073622234343	0.00256893255815011	-0.00540737299939965	0.0131877006667535	1251.47937145453	1099.26680074413	1640.71455237953	2752.50671769661	3377.44591340104	3719.72330579099	3130.47341192983	6356.5475697017	4963.01179505379	4658.23729070328	3381.96902889807	4314.41080061565	3334.86943776783	4960.08259814919	4812.44440248533	930.357992707177	764.00573017345	590.850067780946	2193.82915707983	1800.29548269152	1785.68297445578	1980.99376165544	1578.19609971001	1794.14670047502	1113.77372683248	1120.68993753422	1202.39149816553	1680.66442075096	1507.61595213913	1312.88408467688
